CalendarYear,Age,YearlyIncome,TenureDays,TotalChildren,OrderQuantity,Gender_F,Gender_M,MaritalStatus_M,MaritalStatus_S,EnglishCountryRegionName_Australia,EnglishCountryRegionName_Canada,EnglishCountryRegionName_France,EnglishCountryRegionName_Germany,EnglishCountryRegionName_United Kingdom,EnglishCountryRegionName_United States,SalesTerritoryGroup_Europe,SalesTerritoryGroup_North America,SalesTerritoryGroup_Pacific,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,month_sin,month_cos,day_sin,day_cos
0.38797106558547634,-0.39981282866665646,0.2925996469263478,-0.6920195678371114,0.10980003558238544,-0.16238098047752747,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,1.3543965692248756,-0.7072361742876073,-0.4191052458474804,-1.3299747766934018
0.38797106558547634,-0.13127792992665352,0.5322574523389749,-0.6920195678371114,1.9663044069512932,-1.0430192047486666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,-0.6228944463575532,1.191150564647037,-1.0164198040045433,1.0118859489384435
0.38797106558547634,0.8533500321200238,-0.33777306272950447,1.2502770337280944,0.10980003558238544,0.7182572437936117,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,-1.1527079771841782,-0.7072361742876083,0.5548946410807163,1.3396837787695781
0.38797106558547634,0.4057918675533523,0.7398589165223431,1.6182725339037662,0.10980003558238544,0.7182572437936117,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0.10084429602034813,1.3773371436851238,1.018836878044396,1.0118859489384435
0.38797106558547634,0.8533500321200238,0.5322574523389749,1.6029462255006774,0.728634826038688,1.5988954680647507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,-1.1527079771841782,-0.7072361742876083,-0.2814199364664542,1.426015078335541
-2.713975011453877,-0.6683477274066594,0.9229766751054419,-0.6920195678371114,-1.1278695453302197,-1.0430192047486666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0.8245830383982493,-1.2159073679070984,0.14325155052987673,-1.388025890896622
0.38797106558547634,-0.5788360944933251,0.2925996469263478,-0.6920195678371114,0.728634826038688,-0.16238098047752747,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0.8245830383982493,-1.2159073679070984,1.3604145470876599,-0.32732019790881234
0.38797106558547634,1.211396563773361,0.5322574523389749,-0.6920195678371114,1.3474696164949904,0.7182572437936117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,-1.1527079771841784,0.6824793710275467,1.1114786935135337,-0.842486930290372
0.38797106558547634,-1.2949291577999995,0.5322574523389749,-0.6920195678371114,-1.1278695453302197,-0.16238098047752747,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,-1.1527079771841782,-0.7072361742876083,1.3890443416321383,0.24575055067620963
0.38797106558547634,-1.0263942590599966,-2.492959291674226,-0.6920195678371114,-1.1278695453302197,0.7182572437936117,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1.3543965692248754,0.6824793710275467,-1.2593329036039806,-0.597752171743529
0.38797106558547634,1.1218849308600267,0.5322574523389749,1.0342320343178346,0.10980003558238544,-1.0430192047486666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0.8245830383982493,-1.2159073679070984,0.2838370105063052,1.4260150783355414
0.38797106558547634,-1.4739524236266681,-1.4153856090451,-0.6920195678371114,-1.1278695453302197,2.47953369233589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,-0.6228944463575521,-1.2159073679070986,-1.2593329036039806,-0.597752171743529
0.38797106558547634,-1.2949291577999995,-0.7850258545991156,-0.6920195678371114,1.3474696164949904,1.5988954680647507,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,-0.6228944463575532,1.191150564647037,-0.9133357446853282,-1.0515050037793214
0.38797106558547634,1.3009081966866953,0.5322574523389749,-0.6920195678371114,1.3474696164949904,-1.0430192047486666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,-0.6228944463575521,-1.2159073679070986,-1.1090616194736809,-0.8424869302903721
1.938944104105153,0.5848151333800209,0.7398589165223431,1.3277570764664632,-0.5090347548739171,-1.0430192047486666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0.8245830383982493,1.1911505646470375,-1.1903105607016207,0.783839500341168
0.38797106558547634,2.196024525820038,0.2925996469263478,-0.6920195678371114,0.728634826038688,0.7182572437936117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,1,-1.1527079771841782,-0.7072361742876083,-1.1903105607016207,0.783839500341168
0.38797106558547634,-0.48932446157999077,0.2925996469263478,-0.6920195678371114,-0.5090347548739171,-0.16238098047752747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,-0.6228944463575532,1.191150564647037,0.2838370105063052,1.4260150783355414
0.38797106558547634,-1.2949291577999995,-2.492959291674226,1.6182725339037662,-1.1278695453302197,-0.16238098047752747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0.10084429602034813,1.3773371436851238,-1.3579974730478068,-0.3273201979088136
0.38797106558547634,1.9274896270800355,0.00914543014664211,-0.6920195678371114,0.10980003558238544,-0.16238098047752747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,1.3543965692248754,0.6824793710275467,0.14325155052987673,-1.388025890896622
0.38797106558547634,0.4057918675533523,-0.33777306272950447,-0.6920195678371114,0.728634826038688,1.5988954680647507,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,1,-0.6228944463575532,1.191150564647037,-0.5524775670408639,1.3396837787695781
0.38797106558547634,-0.9368826261466623,-1.4153856090451,-0.6920195678371114,0.728634826038688,-0.16238098047752747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0.10084429602034867,-1.402093946945185,1.3890443416321383,0.24575055067620963
0.38797106558547634,-0.31030119575332216,0.00914543014664211,-0.6920195678371114,0.10980003558238544,-0.16238098047752747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,1,0.8245830383982493,-1.2159073679070984,-0.5524775670408639,1.3396837787695781
0.38797106558547634,1.479931462513364,-0.7850258545991156,1.6182725339037662,0.10980003558238544,0.7182572437936117,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0.10084429602034813,1.3773371436851238,0.2838370105063052,1.4260150783355414
0.38797106558547634,0.316280234640018,1.7171617791140596,-0.6920195678371114,-0.5090347548739171,-1.0430192047486666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,-0.6228944463575532,1.191150564647037,1.1927276347414735,0.783839500341168
0.38797106558547634,-0.48932446157999077,0.7398589165223431,-0.6920195678371114,1.3474696164949904,-0.16238098047752747,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,1,-1.1527079771841784,0.6824793710275467,1.317837459580281,0.5249277416464901
0.38797106558547634,0.5848151333800209,-1.4153856090451,-0.6920195678371114,0.10980003558238544,0.7182572437936117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,-1.3466331887354535,-0.012378401630030797,0.9157528187251811,-1.0515050037793212
0.38797106558547634,-0.847370993233328,0.00914543014664211,-0.6920195678371114,-1.1278695453302197,0.7182572437936117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,1,-1.1527079771841784,0.6824793710275467,-0.9133357446853282,-1.0515050037793214
